0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
5894,8120,16068,3129,10912,9798,13058,9156,15870,10834,7555,15923,6560,11001,10194,7551,16681,17903,15932,8626,18080
5895,3184,6529,3850,3615,6093,4515,4338,5667,1443,1885,4481,3953,4526,5211,12029,6059,2495,6582,10857,3738
5896,10394,5723,15168,7998,14064,4299,11002,14304,4751,15304,15332,11393,4652,10685,10673,9445,4287,15320,10194,11015
5897,7056,10815,14680,10651,14932,15003,10142,14843,4672,14965,7820,7586,9395,15126,7038,14527,10823,5622,3139,4762
5898,13058,8626,15858,17829,17979,17999,13134,1505,7555,10400,10142,14843,14932,4672,14965,15003,10651,15674,16068,18080
5899,6926,13100,8654,10749,5552,13089,13158,1272,6147,12041,13006,12943,13023,12397,13020,1408,5711,13055,12611,1565
5900,3184,6093,4481,2359,3615,3201,543,4468,1879,3575,5956,3632,4811,1885,1443,5017,2275,2170,3688,585
5901,14932,14965,14843,10651,4672,15003,10142,15060,3139,14898,14769,4762,7736,14875,14862,14846,14527,7650,5622,15137
5902,11928,11814,8552,12808,9000,10944,11261,9940,12691,8511,10329,13058,13128,3039,11541,11530,9463,17318,11949,9652
5903,14680,10815,7056,4672,14965,15003,10651,14843,14932,10142,7820,15126,9395,7038,7586,7704,9640,15060,14898,4762
5904,14843,15003,10651,14932,14965,10142,4672,15137,14846,14862,14769,14462,13594,5622,14898,3139,7650,14875,15060,7736
5905,9373,5873,15951,3039,13058,12454,17066,8997,16083,16756,6512,9465,13130,11831,8645,12992,9434,11607,6199,9384
5906,10651,14932,14843,10142,14965,4672,15003,14462,14898,4762,15137,14862,14527,3139,14846,7650,10823,7736,14875,14769
5907,9660,7610,14300,14081,9630,14066,15320,4287,5137,14308,10939,9603,14118,13637,13822,10921,14018,9547,18445,11971
5908,3184,5211,3615,4470,1885,1443,5954,4526,4427,2495,6059,6093,2927,4380,5262,2472,1057,4481,889,3743
5909,4672,14965,14932,15003,10651,10142,14843,14910,14875,14462,5622,14898,14846,15137,15060,10823,4762,7736,7650,14769
5910,10722,4238,9525,6616,11689,4840,12016,16669,5793,11739,9323,8264,11472,13100,8654,10604,6390,11813,3105,5809
5911,12012,6629,10854,14351,12016,11971,15320,4287,17240,4144,15093,11002,11481,6265,11624,9748,5781,5943,6618,8569
5912,8654,13100,12682,10755,13109,8142,10324,13006,13020,1408,6147,13158,12397,10749,12041,1565,5552,1272,5711,13023
5913,14279,13505,13175,13284,2982,14127,9683,13999,3839,4791,13362,13998,7490,5961,13773,9995,13227,4671,7664,13384
5914,6618,4287,15320,14351,9729,11971,9660,11802,7104,13856,14072,1946,3472,6344,8830,8099,5271,9742,2407,12133
5915,5890,5795,5767,4493,13100,8654,5729,7461,4957,4551,4236,13020,13023,5552,1565,10749,13055,6147,12041,8578
5916,10329,9940,7751,7723,14918,6154,14400,9718,4066,8796,15080,4517,3497,9513,8913,8985,8872,4265,15251,16489
5917,3184,5836,3049,1885,5633,5211,3615,5723,15168,5978,6165,1443,4474,5007,6098,4198,6093,6059,2495,4725
5918,3025,4768,14965,10651,15003,10142,14843,14932,4672,6062,8373,15070,4750,3139,15137,14898,7736,14862,15060,13594
5919,7539,7056,14680,10815,14843,10651,14932,14965,4672,10142,15003,7597,7820,6625,7038,15126,9395,7586,14769,14846
5920,15003,14932,10651,4672,14965,14843,10142,14862,14875,14898,10823,4762,7650,13594,15060,5622,14846,3139,14462,14527
5921,14885,8503,149,9367,5882,1215,8861,12231,3118,4672,14843,10651,15003,10142,14965,14932,8584,14755,15185,15270
5922,5971,1452,14928,4492,13378,5039,14843,14932,14965,10651,10142,4672,15003,9131,4448,1609,17564,15045,14958,1264
5923,12743,10557,12745,9204,13100,8654,12842,12784,9346,10617,10749,5711,13020,13023,6147,13089,13158,1408,1272,13055
5924,15168,5723,4299,7101,15246,14064,10394,2392,11837,11002,4612,15301,6396,7998,6179,5844,5783,13134,10544,8144
5925,8552,12808,10944,6989,9456,7555,10194,7302,12691,9317,13058,8511,13128,9669,10466,8794,5314,4365,8626,7388
5926,7748,9888,6814,981,3138,6132,10142,14965,4672,14932,10651,15003,14843,7858,15119,15135,9593,1452,5715,3992
5927,5802,7269,5100,7748,10651,14843,15003,4672,14965,14932,10142,8622,15280,14921,14870,14485,14782,5686,2456,8627
5928,14237,7506,9328,14126,10868,14217,6562,13759,11014,14366,9636,13824,13872,9660,7658,9606,13858,11185,12682,10769
5929,6220,5723,15168,10993,12905,7293,4299,13028,7858,7335,4471,358,8848,13134,13100,8654,7751,12158,14064,12755
5930,15168,5723,4447,4299,4623,15246,10394,7101,14064,4612,7998,15301,11837,6179,6396,11002,6583,5709,10993,13134
5931,8552,12808,9456,9669,12691,13128,8511,7555,6229,4365,5613,3856,12092,10800,12650,13058,13104,10947,13123,16199
5932,4840,10850,10534,9384,11607,9239,6645,11262,9434,6513,6199,11885,5681,6574,11709,8569,11654,11689,9560,5982
5933,10651,14932,4672,15003,14843,10142,14965,11481,8503,11541,15137,15060,14462,14875,14769,13594,10857,7736,10823,14846
5934,12231,14885,8503,149,1215,18598,2992,13573,10041,8732,4672,15003,10142,14965,10651,14932,14843,14351,18379,7564
5935,3184,3615,1443,1885,6059,2495,6093,4338,6019,5262,1057,4481,2472,4470,4526,6165,490,6615,2824,5211
5936,13059,9660,13100,8654,9525,12682,14066,7610,14081,14300,9630,13109,10546,12348,13062,12546,12786,9372,13006,13020
5937,5211,3184,6215,286,5629,3615,6226,9660,4287,15320,2130,6651,5954,1885,1443,6165,545,1949,5239,1875
5938,13100,8654,12682,10755,13109,8142,10324,5552,1272,13158,12611,13006,8578,13055,13020,12041,12943,13023,5711,12397
5939,11999,10651,4672,10142,15003,14843,14965,14932,11481,8503,11541,10857,15060,5622,14527,10823,15137,13594,7736,14846
5940,9660,9630,14066,7610,14081,14300,4287,15320,5137,14308,4656,8204,14118,9603,13822,13637,10939,4764,3073,14018
5941,5217,4681,6625,9897,6189,8519,4636,17241,10340,11481,6618,14351,10891,2958,3444,4122,7787,925,6537,11362
5942,13113,6155,5993,7433,5715,14450,15129,15152,5041,12685,17132,4126,17965,17147,14462,7298,15901,12920,7858,6106
5943,12012,6629,10854,14351,5911,12016,5781,11971,15320,4287,17240,11481,4144,15093,11002,11624,6265,9748,6618,8503
5944,925,6618,8443,10388,11681,6556,4681,11871,9617,10850,6625,11721,6623,4808,11899,1525,16565,8519,9600,11381
5945,14932,10142,15003,4672,10651,14965,14843,4659,5690,3163,4762,15060,14462,14527,14846,15137,5622,7736,3139,14769
5946,11831,5723,15168,11837,4612,6396,10993,17555,4299,17385,17402,11002,6179,7998,11634,11448,11644,11368,12016,12905
5947,7748,2804,10142,14965,15003,4672,14932,14843,10651,4156,9706,4988,4371,15135,10210,9610,1257,3027,10212,4736
5948,11689,12016,8569,8368,9586,14060,9660,11971,10857,15320,4287,5425,10854,6517,14308,5137,16953,6550,13939,9031
5949,9660,7610,14300,9630,14066,14081,4287,15320,14308,5137,9603,14118,13637,13822,10939,9547,14018,10921,11971,18445
5950,5633,5543,3184,13130,8645,12992,2514,4524,4440,2697,961,1885,12138,3049,5836,5338,3615,9465,739,3642
5951,1763,11831,11634,11607,9384,6645,9434,6513,6199,11262,9239,2643,12685,3253,1987,5843,9818,3203,6563,2196
5952,7556,12442,8607,7663,12628,8550,12957,12824,12757,12300,13087,9572,13098,2921,4080,8525,10920,11001,8604,12992
5953,12442,12628,12757,8550,7556,12300,7663,12957,12824,8607,4080,6560,8604,13087,9572,4726,9704,13098,11001,13114
5954,3184,3615,1885,1443,4470,4526,5211,6093,6059,2495,2927,5937,1057,2472,4481,857,6215,6116,6165,2115
5955,5795,4957,12757,12300,7556,8550,12824,12628,12442,7663,8607,12957,4236,4080,11001,8525,9704,4726,1368,7559
5956,3184,6093,4481,3615,3201,543,4468,3632,4811,1443,1885,5017,585,5900,3688,2170,2275,4220,2450,6092
5957,10868,14126,14217,18007,9586,3146,9307,4726,9606,7658,13872,10317,6562,17117,2772,12961,17973,17090,13134,10993
5958,6228,12808,8552,14223,15430,12820,8511,13128,12691,8653,6229,5613,4365,4509,13058,9456,10947,13123,13104,10683
5959,10857,12027,6120,12008,8305,11590,6150,4356,11295,11999,9464,6297,5864,8517,11235,222,8886,14834,11801,11822
5960,6513,6199,9239,11262,6645,11607,9434,9384,11999,11831,10857,11562,12024,11939,12008,3039,10850,5632,6097,11910
14127,9995,3839,13773,13999,13998,2982,4791,5961,13362,9683,7490,7382,10260,6686,9529,13295,10492,14209,4927,10495
5962,9687,8654,13100,9288,10319,12929,12750,12546,6142,12343,7660,6043,13025,12943,12397,12611,5552,8578,12041,1565
5963,3084,4059,1452,4774,16318,14965,4672,10651,10142,14843,14932,15003,4824,3231,4758,14690,4760,10835,10314,9131
5964,14279,13175,13284,8573,13999,4791,13773,13998,3839,13362,7490,2982,9995,9683,14127,5961,4671,13384,13436,13227
5965,4117,8654,13100,10731,4570,6108,13089,1272,8578,13020,13023,5552,12397,13158,13006,13055,12041,12943,5711,12611
5966,5211,6215,3184,6651,3615,6116,6093,6226,4338,5937,1443,1885,4481,2130,4380,5492,6092,4526,4470,889
5967,9593,7751,4610,4099,2988,6124,10329,9687,9940,12445,12750,17663,16581,12718,3236,6138,10997,6183,4268,10565
5968,14217,10868,14126,9606,13872,7658,14336,11005,14306,14237,7506,10196,11003,9328,14354,10888,3204,13997,9082,7674
5969,14843,10651,14932,10142,15003,4672,14965,5622,13594,15060,7736,14462,14769,10823,3139,14527,4762,14846,14898,14875
5970,15003,4672,14932,14965,10651,10142,14843,14910,7736,15137,3139,14527,14462,10823,13594,5622,14769,7650,15060,14846
5971,5922,4391,15045,14843,10651,14965,15003,4672,10142,14932,5881,3847,4492,1452,8658,14679,15104,10824,5622,13594
5972,14126,10868,14217,7658,13872,9606,14237,9328,3204,14354,7506,14336,14306,10196,13997,7674,11005,10888,11003,9082
5973,4287,15320,4398,9660,11971,7610,6618,14351,14081,14066,9630,8569,14300,8502,7711,5137,7829,14308,15093,4144
5974,4481,4338,3184,4526,505,6582,2654,4090,3615,6116,4470,2491,3580,6093,5211,6651,1513,4097,2261,3003
5975,9307,17551,14217,10868,14126,6562,5137,10317,11808,17326,3039,17530,10522,3105,17280,8832,700,11001,17475,7658
5976,14217,10868,14126,13872,9606,7658,11005,3204,11003,10196,7674,13997,9328,10888,14354,14336,14306,14237,7506,9082
5977,7605,3184,4575,4440,1885,5987,12691,5836,4344,5338,3121,3201,3615,739,5407,5861,12808,8552,5470,4483
5978,3184,4481,1885,4725,3615,6093,5211,1443,2936,5836,884,5633,3049,1937,3419,4552,4947,2166,5110,3707
5979,2643,4411,4581,14380,1763,5039,5715,4678,3740,3112,14965,14843,10142,14932,15003,10651,4672,3764,14789,4577
5980,3184,3615,6093,4386,14843,10142,14965,10651,15003,4672,14932,5987,4481,6165,1885,1443,2290,3201,5211,4313
5981,4672,14843,15003,10651,14932,10142,14965,11481,8503,11541,14462,10823,14846,3139,15060,14898,10857,4762,7736,7650
5982,4840,10850,10534,9239,11607,11262,9384,6645,6513,6199,9434,11885,11709,8569,11654,9560,11689,5932,5809,11893
5983,4672,10142,10651,14843,14965,14932,15003,1452,6136,2991,14875,14898,14769,4762,14846,14462,7650,13594,5622,15137
5984,4672,15003,14932,14843,10142,10651,14965,14326,7748,15137,7736,14527,15060,14769,14875,14846,7650,14462,3139,4762
5985,14351,15320,4287,4144,15093,6713,6193,12012,9427,8448,5720,8458,9481,4387,9339,16211,5441,4384,9660,18649
5986,6136,6934,8382,6029,3087,5577,1452,3295,15095,6924,7314,14940,18915,6867,14462,12808,8552,6989,14958,1870
5987,3184,3615,4386,6165,1885,1443,4481,5836,5492,884,4575,5977,2495,6093,6059,6098,6615,12808,13594,8552
5988,7748,4672,10142,10651,14965,15003,14932,14843,7858,3268,9610,5715,9593,14921,14782,14485,14870,12460,10568,8624
5989,5715,14932,14843,10651,4672,14965,15003,10142,7858,12920,12836,12355,10117,9821,12685,3856,13025,3790,14769,7650
5990,11002,14932,14965,10651,4672,15003,14843,10142,11481,10709,2748,8503,14064,11541,11570,17254,9307,6970,5229,6629
5991,4156,7723,15335,10329,9940,6192,7751,4486,4790,14918,3208,3157,12853,4658,14400,9718,3495,8641,1620,9662
5992,10868,14126,14217,7658,9606,13872,10196,7506,14336,9328,11005,11003,3204,9082,14306,13997,7674,10888,14237,14354
5993,11999,9818,10857,6645,9384,9239,9434,11607,6513,6199,11262,12018,8594,5942,12008,9760,13113,11657,6255,11069
5994,10142,14843,14965,14932,15003,10651,4672,5622,3139,7736,15060,14462,14898,14875,13594,4762,14846,14769,7650,14527
5995,4643,2252,5641,4641,4083,4130,3074,8654,13100,2747,2880,3454,3164,6155,8195,10913,8615,4034,5296,3988
5996,9464,14502,13789,8684,13767,7521,7372,10142,14932,14843,10651,15003,14965,4672,2279,8051,5862,13385,10733,7373
5997,1077,8870,11883,11822,17091,14680,7056,10815,10878,1578,15150,13573,3440,8393,6678,10897,10976,11996,2839,15116
5998,15320,4287,8101,11971,9660,15195,15663,4059,15250,14396,4585,14666,17156,7279,8415,8687,3206,8715,2552,18907
5999,10651,14932,14843,15003,10142,4672,14965,15137,7650,14769,3139,14462,15060,14898,14875,14846,4762,10823,14527,7736
6000,10850,6618,5005,6513,6199,11262,9239,6645,9434,9384,11607,11077,10549,9316,4974,925,11995,4840,9560,11654
6001,14502,9464,7373,4915,2136,13584,8393,14012,13490,12018,16624,16736,14989,13789,8684,3546,9568,13631,3859,13767
6002,17637,9940,10329,12853,8920,7751,7491,7727,7335,7723,14918,7858,12558,7310,9009,2864,5286,13051,12967,1612
6003,9687,13100,8654,10809,7517,13092,9288,10319,12929,12750,6142,12546,12343,1565,13089,13055,6147,1272,1408,13006
6004,13100,8654,13028,7335,16001,6166,12553,8413,1272,13023,12041,10749,8578,13006,13055,1408,13020,6147,12943,5711
6005,7902,7434,4839,13058,7302,10846,15936,12813,8626,4510,12251,8497,9687,12691,1505,7555,8064,13031,6031,7405
6006,4672,14843,10651,10142,14965,15003,14932,14462,15060,7736,7650,10823,14898,14875,5622,14862,14769,14846,4762,14527
6007,7025,16296,12558,17637,12161,9027,7858,7335,13266,2444,12997,7310,5229,10997,8641,17716,3164,8920,17023,7000
6008,7748,10142,14843,10651,15003,14932,14965,4672,14485,14782,14921,14870,14827,7728,6051,15019,9145,5722,8624,5622
6009,4314,3121,3201,3184,5412,5785,181,1671,3615,3665,3632,4386,7751,3541,1790,5369,5734,4721,4590,5556
6010,8595,7056,14680,10815,10504,11971,10142,15003,14965,14932,4672,14843,10651,11481,11603,3050,7820,1077,11541,8610
6011,12027,8305,11999,4135,11880,11927,8602,11960,6513,9239,11607,9384,6199,9434,6645,11262,11567,11895,5862,13385
6012,9317,14279,7388,13890,5679,13175,13284,7210,7434,6552,5748,11708,13730,6934,7687,18447,18541,16229,12808,13594
6013,6093,563,3184,4481,957,627,3598,2974,710,5322,846,1197,3201,3615,3095,4833,4811,608,820,1087
6014,10329,9940,7552,14832,7751,7723,14918,1533,16297,9718,14400,4624,4486,1620,6217,15738,4517,9513,8872,6154
6015,9434,11607,6199,9239,9384,6645,6513,11262,6517,10709,8644,10933,11999,11831,10857,11562,10854,8359,11950,8540
6016,6070,925,6618,8443,10388,11681,6556,4681,11871,9617,10850,5944,6625,11721,11899,6623,4808,16565,8519,11381
6017,7748,15003,14843,10142,14932,4672,14965,10651,14921,14485,14782,14870,9145,5722,15019,8624,14827,7728,6051,6779
6018,7056,10815,14680,4672,14965,15003,10651,10142,14843,14932,7820,15126,9395,7038,7586,14527,7736,14462,13594,3139
6019,3184,3615,1443,1885,5935,6059,6093,2495,4338,5262,4481,1057,2472,4526,4470,6165,490,6615,2824,5211
6020,9660,9630,14081,14066,7610,14300,15320,4287,14308,5137,13822,14118,9603,10939,13637,10921,9547,14018,11971,18445
6021,10850,6645,11262,6199,6513,9434,9239,11607,9384,9560,4840,11654,11849,6571,11714,10857,11562,11971,11831,11999
6022,10142,14932,4672,14843,10651,15003,14965,14862,7650,15137,4762,15060,10823,14875,7736,14846,14462,14769,3139,14898
6023,4672,14932,10651,10142,15003,14965,14843,13094,3856,9691,7337,12298,8469,14875,14846,14898,7736,4762,15060,14769
6024,9586,5793,6506,9242,11689,12016,4840,5662,14126,14217,10868,10604,3105,6562,10722,9323,6403,8090,10486,6493
6025,10013,14279,7527,5577,13175,13284,7439,7650,13594,13384,4671,13227,7664,13832,5913,14502,13436,6062,10812,8535
6026,5862,13385,14279,9464,13498,13776,8588,13715,10862,13175,13284,4463,13736,18364,13594,7650,13227,13832,10541,14502
6027,6101,6175,9557,14087,9175,13573,10340,3980,9677,925,9334,9345,11995,8443,4287,15320,6208,10946,13360,13876
6028,13126,12211,14885,14351,8503,8448,11541,8469,5720,12231,12298,12291,12746,9339,1215,9660,18649,6562,5137,15093
6029,3088,5858,4075,13612,17716,5986,4632,3164,1452,15129,14450,15152,14786,5660,9131,2246,3060,16028,5942,7298
6030,12558,8503,3118,14279,9683,13362,9995,7490,3839,13773,14127,4791,2982,13998,5961,13999,7378,577,7858,9367
6031,3253,6579,18379,6618,10850,3273,16956,10857,11262,9239,9384,6513,9434,11607,6199,6645,11923,6255,7105,13573
6032,10329,9940,7751,14918,7723,14400,9718,4265,8796,8872,9513,8985,8913,3497,6154,15080,4517,18898,7744,15251
6033,9687,13100,8654,10319,9288,12929,12750,12343,12546,6142,5552,1565,6147,8578,12611,12943,13089,1272,13023,13055
6034,9249,7728,3204,8573,14279,10868,14217,14126,4646,13436,13227,12746,6934,8634,3127,7499,15159,14174,9088,6630
6035,884,6093,3201,5407,3184,467,4481,13058,7302,5492,3121,3615,7434,5237,341,3956,4811,3632,280,768
6036,2891,4805,4657,8358,12917,5840,4632,15588,2992,3284,3157,4700,2969,2843,4798,12980,11216,4019,4023,6220
6037,3184,3615,1885,1443,6093,2495,6059,4481,2472,1057,6165,2453,5211,4811,3632,4132,5667,4789,5368,2450
6038,11928,12691,11814,13058,15992,13123,6512,17501,4726,12808,8552,6621,9463,10944,8626,10912,12601,8134,5675,3039
6039,13999,3839,5961,9995,9683,14127,2982,13998,13773,13362,4791,7490,6686,6657,13554,14051,6151,4927,4749,13599
6040,6101,3980,6175,9557,14087,13573,10340,9175,9677,9334,11995,9345,925,8443,4287,15320,6208,10946,13360,13609
6041,11858,2857,15118,4631,4730,4760,8088,4606,10651,10142,14932,4672,14965,14843,15003,3939,5918,3791,8373,7799
6042,14843,4672,15003,10142,14965,14932,10651,13594,14898,15060,7736,14527,14462,14769,5622,15137,4762,14875,14862,10823
6043,9687,13100,8654,3885,3884,12929,12750,9288,10319,12546,12343,6142,7548,8578,13020,1565,13006,12397,5711,13055
6044,6101,6175,14351,3980,9677,13573,10340,8613,5638,7573,13981,9557,13266,13416,11708,14087,13232,18649,9175,2992
6045,14126,14217,10868,18170,13371,8832,10758,6744,8877,6204,14602,9328,7056,7506,14237,7674,14680,10815,12961,14191
6046,8654,13100,13055,12943,8578,13023,13158,13020,12041,1565,13006,13089,12611,1408,1272,5552,6147,12397,5711,10749
6047,8503,14885,149,5882,9367,1215,7499,8861,3118,12231,7433,4672,14932,10142,14965,5820,15003,14843,10651,8584
6048,14932,14965,14843,4672,10651,15003,10142,14875,3139,13594,14462,15137,15060,14846,7650,10823,5622,4762,14527,7736
6049,14680,7056,10815,15003,4672,14965,10142,14932,14843,10651,7820,9395,7038,15126,7586,14462,5622,4762,15060,14875
6050,9239,6513,11607,6645,6199,11262,9384,9434,6517,8644,10709,10933,10857,11999,11831,11562,10854,8359,8540,11950
6051,7748,14965,15003,10142,10651,14843,4672,14932,14870,14782,14485,14921,10556,9039,8624,9145,15019,5722,3856,7728
6052,11780,13100,8654,5840,6325,4757,5109,8543,11537,6618,5486,4810,6568,6359,3770,6579,4209,4019,8650,1272
6053,13100,8654,11778,9586,10051,1408,13089,13055,5711,13006,5552,12397,11831,12041,13158,8578,6147,13023,1565,1272
6054,14279,13773,9995,9683,13999,3839,13362,4791,7490,5961,14127,2982,13998,13847,13175,13284,9657,7687,6934,2344
6055,4147,3623,5365,3352,9709,981,1235,1598,3740,3939,3495,4787,5689,1809,7751,4184,3250,9578,5881,6327
6056,4385,7606,4672,10142,14843,15003,14965,10651,14932,13671,15137,13594,7736,4762,14846,14462,14898,14527,5622,15060
6057,9593,7647,7751,3988,5876,10997,16787,4439,4714,15664,15335,9734,7053,12264,16173,17819,8479,13378,10565,6675
6058,9660,7751,7728,7610,14081,14066,9630,14300,15251,15340,7744,18445,14308,13059,5137,14997,9249,13316,9603,925
6059,3615,3184,2495,1443,2472,2453,5368,1885,6165,1057,6093,789,4127,4789,5667,4132,4204,3898,4481,5845
6060,7335,8848,15728,8654,13100,7405,2987,8636,4319,7858,13028,7723,12180,5459,14832,13117,16231,17637,9687,9940
6061,14126,14217,10868,7658,9606,13872,13997,7674,10196,14354,14336,14306,4720,7506,3143,14237,9082,11003,3204,11005
6062,4754,7564,15070,14279,14326,9997,14129,14362,10267,5918,4768,13175,13284,8503,14885,13521,13699,14125,9657,1215
6063,8557,14236,13773,7490,9683,9995,4791,14127,13362,5961,2982,13999,13998,3839,13714,13569,9195,7355,14161,10977
6064,5715,10142,15003,10651,14965,14932,14843,4672,12920,7858,10117,12355,12836,3856,9821,12685,14462,10823,7650,14862
6065,4672,10142,14965,15003,14932,14843,10651,14862,14462,15137,7650,3139,14875,13594,7736,14898,14846,14527,14769,10823
6066,9464,13594,7650,7372,7501,14502,5862,13385,7820,2578,9414,7373,10733,5154,14279,13906,10903,13789,13407,6101
6067,6513,9434,9384,6199,6645,9239,11607,11262,6517,10709,8644,10933,10857,11562,11999,11831,8359,10854,11950,8540
6068,3184,3615,1443,1885,4470,5954,4526,5211,6093,6059,2495,2927,4481,1057,2472,6411,857,6215,6116,6165
6069,6645,11262,11607,9239,9384,9434,6199,6513,6517,8644,10709,10933,11999,11831,11562,10857,8359,10854,11950,8540
6070,6016,13876,13360,13609,13691,13573,6101,2992,925,8443,9334,9345,6175,14013,10577,8633,3188,13416,14087,9557
6071,9940,10329,7751,14918,7723,6154,12853,1533,3908,14400,9718,4319,3212,15080,4517,8913,9513,3497,8796,4265
6072,8654,13100,6202,13023,12943,12611,13055,1565,13089,13020,5552,13158,5711,8578,10749,1272,12397,6147,1408,13006
6073,12027,10850,8305,11971,11999,11481,11880,8602,11927,11960,11654,9560,925,4840,1971,4287,6513,15320,9239,11607
6074,14885,8503,6062,149,9657,9367,5882,1215,5577,14445,8861,3118,12231,14168,14843,10651,14965,14932,4672,15003
6075,9239,9384,11607,6513,11262,6645,6199,9434,11995,11755,11904,11967,11562,11831,11999,10857,6396,10041,10624,11812
6076,14127,9683,13998,13999,4791,2982,5961,9995,13773,7490,3839,13362,10492,14209,13857,4927,10495,9529,13495,13860
6077,8539,10142,10651,14932,14965,14843,15003,4672,13858,10758,14875,15137,14862,14898,4762,14527,7736,14846,7650,14769
6078,10651,4672,14932,14843,15003,14965,10142,14769,3139,14846,14875,15137,14527,7650,15060,7736,14862,14898,10823,5622
6079,10504,11002,2426,15762,9525,4165,11689,12016,10834,4840,10722,15707,15459,10194,16056,17280,5910,6351,4597,11422
6080,5715,14843,14965,15003,10142,4672,14932,10651,7858,12920,12355,12836,10117,12685,9821,3856,7736,3139,7650,13594
6081,13100,8654,1408,12397,1565,13055,13023,13020,13158,10749,13006,6147,13089,1272,5711,12611,8578,12943,12041,5552
6082,14351,4287,15320,4144,15093,15004,7748,8448,8373,12012,9427,5720,4387,2917,9339,7728,9660,18649,11971,7829
6083,9683,13998,14127,5961,4791,2982,9995,7490,13362,13773,13999,3839,14202,14209,13951,6657,14212,13945,13343,10553
6084,7555,13058,8626,17903,1505,18080,18126,15932,16750,9225,17979,12691,17829,7302,17999,15858,17824,9456,16754,18046
6085,14237,9328,7506,3204,14126,10868,14217,13759,6562,11014,15221,8258,13824,14366,9636,14556,13872,7658,9660,9606
6086,10850,9239,11262,6513,9384,11607,6645,9434,6199,4840,11654,9560,6571,11714,11849,11999,11971,11562,11831,10857
6087,8654,13100,13020,13006,6147,13158,13089,10749,13023,1272,12041,13055,1408,8578,5552,12397,12611,1565,5711,12943
6088,9434,6199,6513,6645,9384,9239,11262,11607,6517,10933,10709,8644,10857,11831,11999,11562,10854,8359,11950,8540
6089,14217,14126,10868,9606,13872,7658,14306,10888,13997,11005,14237,14354,9328,11003,7674,7506,3204,9082,10196,14336
6090,14843,4672,15003,14965,14932,10651,10142,5622,4762,14462,14527,10823,7736,13594,14769,7650,14846,14862,15060,14875
6091,13100,8654,13089,5711,13023,1565,12611,6147,13006,12041,12943,10749,13158,13020,8578,1272,12397,13055,1408,5552
6092,3184,6093,4481,3615,5211,4811,1885,1443,4220,2450,6116,5492,1724,3201,6059,2495,5583,6098,4258,2968
6093,3184,4481,3615,4811,1443,1885,6116,4220,5492,6092,2450,3201,5211,6059,2495,4258,5583,3632,4789,1412
6094,8557,13385,5862,13715,13776,9195,13498,8588,14236,4463,13736,18364,18361,10541,7355,13569,13714,9464,14161,13438
6095,3184,1443,1734,3615,6093,4515,5667,1885,4481,5211,6059,2495,4811,4789,3632,3210,2975,2973,681,4589
6096,14351,4287,15320,4144,15093,10549,4736,9427,8448,5720,12012,4316,3089,7279,9339,4387,16268,5100,18649,9660
6097,6645,9384,6513,6199,11262,9239,11607,9434,11831,11562,10857,11999,12008,12024,10850,11939,3039,6297,11444,11799
6098,5211,11002,3184,6092,5201,3459,6438,5075,10504,3615,3707,6093,5135,4872,6431,5987,10194,4725,2574,9544
6099,14680,10815,7056,15003,10142,4672,14843,10651,14932,14965,7820,7038,15126,7586,9395,15060,13594,14527,14862,7736
6100,3632,3184,3615,6093,1443,1885,4481,6733,2575,607,436,301,831,6672,3625,1325,3880,92,5521,3586
6101,6175,14351,7820,3980,7650,13594,9677,13573,10340,11708,8613,16687,13360,13876,13609,9345,9334,5720,5638,13981
6102,14680,7056,10815,14843,10142,14932,14965,4672,15003,10651,7820,7038,7586,15126,9395,14862,14898,10823,14846,15137
6103,11002,1077,10504,4840,10857,9434,6513,9384,9239,11607,6645,11262,6199,11720,9525,11872,6236,13862,3078,11648
6104,3184,4515,3615,6116,6215,6093,5211,4338,5667,1443,1885,4481,681,5625,1153,401,3210,2975,4526,562
6105,3184,3320,3615,6093,5598,4386,1885,1443,4481,6670,2446,684,1723,38,776,3412,1393,5508,931,530
6106,8573,2892,2995,5942,7748,15129,15152,14450,2987,5041,4066,7259,5722,7298,14462,16798,7723,15097,4938,5612
6107,5485,6884,2788,7130,8845,10993,4068,13100,8654,2190,17492,11814,11726,1044,3162,11574,3039,15992,6512,16083
6108,15003,10142,10651,14965,4672,14843,14932,9731,1452,8990,2054,5622,14462,7736,15137,7650,14898,14875,14527,14862
6109,11002,14064,15168,5723,16706,4547,10709,4299,11837,6179,6396,7998,17212,4612,9277,11884,8673,7169,14304,11053
6110,13100,8654,12682,13109,10755,10324,8142,1408,12397,8578,13020,1272,5552,10749,1565,13006,13158,13023,6147,13055
6111,7146,15003,4672,14932,14965,14843,10142,10651,15011,15101,3103,10906,8201,14569,7433,2583,14846,10823,14898,3139
6112,14932,10651,10142,14843,4672,15003,14965,14527,14462,15137,14769,14862,14875,5622,13594,14898,15060,3139,7650,14846
6113,13100,8654,1565,8578,5552,13006,13020,12943,13158,6147,1408,13089,13023,1272,12397,12611,13055,12041,10749,5711
6114,8654,13100,12682,10755,13109,9403,8142,10324,5711,13089,1272,1408,5552,13055,6147,13006,1565,8578,12943,10749
6115,14351,15320,4287,4144,15093,5720,8448,12012,9427,14781,9339,4387,4246,18649,11971,9660,14523,14308,6101,7829
